site,slope_10_years,trend_10_years
Site_2154,-0.4320703420729953,Stable
Site_2155,-0.31893264722141446,Stable
Site_2156,-0.42603551084421154,Stable
Site_2157,-0.47905322133820194,Stable
Site_2158,-0.43006478302296797,Stable
Site_2159,-0.42480280401386583,Stable
Site_2160,-0.4305128006853233,Stable
Site_2161,-0.3311637227220066,Stable
Site_2162,-0.3363109644587653,Stable
Site_2163,-0.362158484495981,Stable
Site_2164,-0.4685670775153169,Stable
Site_2165,-0.33988019029219074,Stable
Site_2166,-0.3840470820210287,Stable
Site_2167,-0.4539227871057955,Stable
Site_2168,-0.4040020242914284,Stable
Site_2169,-0.40966219074025684,Stable
Site_2170,-0.41922431162078677,Stable
Site_2171,-0.4466271918223948,Stable
Site_2172,-0.37571661880668894,Stable
Site_2173,-0.4666811750383667,Stable
Site_2174,-0.46966110487468343,Stable
Site_2175,-0.37526639144567836,Stable
Site_2176,-0.43897187569992885,Stable
Site_2177,-0.48925097101443116,Stable
Site_2178,-0.45347707216203337,Stable
Site_2179,-0.4232761496823428,Stable
Site_2180,-0.31104967835343006,Stable
Site_2181,-0.4395689600622539,Stable
Site_2182,-0.3830814291662887,Stable
Site_2183,-0.3962559523283426,Stable
Site_2184,-0.34928436517984784,Stable
Site_2185,-0.44583814273934713,Stable
Site_2186,-0.45315321716176554,Stable
Site_2187,-0.45540481337153405,Stable
Site_2188,-0.4696700556726969,Stable
Site_2189,-0.3744040584545354,Stable
Site_2190,-0.37798233633231637,Stable
Site_2191,-0.3264893495311066,Stable
Site_2192,-0.398219318283849,Stable
Site_2193,-0.4952554783693348,Stable
Site_2194,-0.37018526918215305,Stable
Site_2195,-0.44885444591111856,Stable
Site_2196,-0.5154869740416035,Falling
Site_2197,-0.3631341708504035,Stable
Site_2198,-0.42954477234140126,Stable
Site_2199,-0.350085895389965,Stable
Site_2200,-0.4515825713500354,Stable
Site_2201,-0.43937512481765034,Stable
Site_2202,-0.42327762851007444,Stable
Site_2203,-0.45226497842834307,Stable
Site_2204,-0.34569749529522703,Stable
Site_2205,-0.4488097849405113,Stable
Site_2206,-0.46339496084935466,Stable
Site_2207,-0.3663500967534668,Stable
Site_2208,-0.3508847552309385,Stable
Site_2209,-0.5132159012241461,Falling
Site_2210,-0.39276186384146483,Stable
Site_2211,-0.3796564279322075,Stable
Site_2212,-0.5203007556762774,Falling
Site_2213,-0.40171760469172246,Stable
Site_2214,-0.39123157856771207,Stable
Site_2215,-0.4511031078790421,Stable
Site_2216,-0.4738951120859111,Stable
Site_2217,-0.37198169721554863,Stable
Site_2218,-0.4155890719899818,Stable
Site_2219,-0.46384532805657935,Stable
Site_2220,-0.49174791084770025,Stable
Site_2221,-0.42972274103866553,Stable
Site_2222,-0.4301261888520244,Stable
Site_2223,-0.38654509443106955,Stable
Site_2224,-0.495195791827531,Stable
Site_2225,-0.4496214625521574,Stable
Site_2226,-0.43186310752475626,Stable
Site_2227,-0.42976666860717117,Stable
Site_2228,-0.4268895865737112,Stable
Site_2229,-0.3616606714143019,Stable
Site_2230,-0.3931568848059305,Stable
Site_2231,-0.3466513276540781,Stable
Site_2232,-0.3958938275245659,Stable
Site_2233,-0.5280105593472447,Falling
Site_2234,-0.4476008665409215,Stable
Site_2235,-0.43672187664907874,Stable
Site_2236,-0.4636740093375287,Stable
Site_2237,-0.45360520114458713,Stable
Site_2238,-0.47748883380818097,Stable
Site_2239,-0.35944209855564707,Stable
Site_2240,-0.4690446881807883,Stable
Site_2241,-0.4162830344249723,Stable
Site_2242,-0.39387314039180976,Stable
Site_2243,-0.45732107769009556,Stable
Site_2244,-0.43386364729371385,Stable
Site_2245,-0.41345289456598155,Stable
Site_2246,-0.4458021490773673,Stable
Site_2247,-0.5101526843532609,Falling
Site_2248,-0.48895124045594157,Stable
Site_2249,-0.3851988924930617,Stable
Site_2250,-0.4473116250901541,Stable
Site_2251,-0.43951522489942885,Stable
Site_2252,-0.36383087262846897,Stable
Site_2253,-0.407299447069169,Stable
Site_2254,-0.45255331309255487,Stable
Site_2255,-0.42944332300194465,Stable
Site_2256,-0.3972103010429788,Stable
Site_2257,-0.46733503384788105,Stable
Site_2258,-0.37414504912339397,Stable
Site_2259,-0.45240319153376995,Stable
Site_2260,-0.4387734071753349,Stable
Site_2261,-0.4856973700030242,Stable
Site_2262,-0.4277067156613648,Stable
Site_2263,-0.38729064434347904,Stable
Site_2264,-0.4194328598385361,Stable
Site_2265,-0.4532609026352786,Stable
Site_2266,-0.47346363932059704,Stable
Site_2267,-0.39288654792177174,Stable
Site_2268,-0.3609337235953222,Stable
Site_2269,-0.48766897043987967,Stable
Site_2270,-0.2817320303790251,Stable
Site_2271,-0.3828527411779213,Stable
Site_2272,-0.4579841068754282,Stable
Site_2273,-0.4945686829006028,Stable
Site_2274,-0.40897220221898656,Stable
Site_2275,-0.39937179191873123,Stable
Site_2276,-0.4493129071203568,Stable
Site_2277,-0.3691439183298252,Stable
Site_2278,-0.42569761236121634,Stable
Site_2279,-0.4346525255235019,Stable
Site_2280,-0.3659031877369601,Stable
Site_2281,-0.4592954149386988,Stable
Site_2282,-0.27721322136347526,Stable
Site_2283,-0.40547102396624657,Stable
Site_2284,-0.41288238670233446,Stable
Site_2285,-0.4307254601323399,Stable
Site_2286,-0.3432408761341625,Stable
Site_2287,-0.4473558342497344,Stable
Site_2288,-0.4289418808763623,Stable
Site_2289,-0.38537430535607026,Stable
Site_2290,-0.47596134292993686,Stable
Site_2291,-0.3939066763018764,Stable
Site_2292,-0.4156155276256544,Stable
Site_2293,-0.4687880961027567,Stable
Site_2294,-0.4262605856080394,Stable
Site_2295,-0.3846132426250705,Stable
Site_2296,-0.43044285347260564,Stable
Site_2297,-0.4263580762207334,Stable
Site_2298,-0.31531547434484836,Stable
Site_2299,-0.3622377191506341,Stable
Site_2300,-0.4415469136990816,Stable
Site_2301,-0.47950920517932055,Stable
Site_2302,-0.4095098202501097,Stable
Site_2303,-0.34205610305849354,Stable
Site_2304,-0.4467056057499101,Stable
Site_2305,-0.3831989861456677,Stable
Site_2306,-0.4054073609795916,Stable
Site_2307,-0.4049151518756679,Stable
Site_2308,-0.3724008812216811,Stable
Site_2309,-0.4476918754974423,Stable
Site_2310,-0.4448324647251578,Stable
Site_2311,-0.48327831382019015,Stable
Site_2312,-0.40816804277144697,Stable
Site_2313,-0.3937830097461272,Stable
Site_2314,-0.36871943724817824,Stable
Site_2315,-0.3786441069009231,Stable
Site_2316,-0.4171216049296236,Stable
Site_2317,-0.39735405231661297,Stable
Site_2318,-0.4009202224126957,Stable
Site_2319,-0.38904721680479226,Stable
Site_2320,-0.4189459781839792,Stable
Site_2321,-0.43463010075251823,Stable
Site_2322,-0.41328158660416064,Stable
Site_2323,-0.4245252330877282,Stable
Site_2324,-0.39966764474735,Stable
Site_2325,-0.3586336342454961,Stable
Site_2326,-0.4157052539192414,Stable
Site_2327,-0.3928121401804856,Stable
Site_2328,-0.501423995732418,Falling
Site_2329,-0.37675664206804527,Stable
Site_2330,-0.45473549236673444,Stable
Site_2331,-0.43406697880033374,Stable
Site_2332,-0.3979817649239392,Stable
Site_2333,-0.39701120099515574,Stable
Site_2334,-0.5591623805769774,Falling
Site_2335,-0.37983387647709793,Stable
Site_2336,-0.4083466999429245,Stable
Site_2337,-0.4101794658757009,Stable
Site_2338,-0.38112023304359155,Stable
Site_2339,-0.38678372732868443,Stable
Site_2340,-0.457002590004687,Stable
Site_2341,-0.4393094103294486,Stable
Site_2342,-0.38394025840561213,Stable
Site_2343,-0.3737571976566667,Stable
Site_2344,-0.39858885620883894,Stable
Site_2345,-0.35841861069949854,Stable
Site_2346,-0.34333018415430927,Stable
Site_2347,-0.394433428715592,Stable
Site_2348,-0.48204197351648204,Stable
Site_2349,-0.4507132580651635,Stable
Site_2350,-0.33039689591762555,Stable
Site_2351,-0.4190411591172967,Stable
Site_2352,-0.38482585461302526,Stable
Site_2353,-0.39936599051054167,Stable
Site_2354,-0.3616929474418249,Stable
Site_2355,-0.3111570708457923,Stable
Site_2356,-0.41318665372403174,Stable
Site_2357,-0.3804443000281247,Stable
Site_2358,-0.41351679927811463,Stable
Site_2359,-0.43096100185646374,Stable
Site_2360,-0.443455399776957,Stable
Site_2361,-0.4834374899544934,Stable
Site_2362,-0.494758142410445,Stable
Site_2363,-0.4043758227834312,Stable
Site_2364,-0.40540159753869315,Stable
Site_2365,-0.386449531293348,Stable
Site_2366,-0.46245517956666304,Stable
Site_2367,-0.3772872500641408,Stable
Site_2368,-0.4386129502767336,Stable
Site_2369,-0.41789777612704054,Stable
Site_2370,-0.4821071520324518,Stable
Site_2371,-0.3737861034508925,Stable
Site_2372,-0.46673467290527776,Stable
Site_2373,-0.43447328555358106,Stable
Site_2374,-0.4032416550972287,Stable
Site_2375,-0.343694899595375,Stable
Site_2376,-0.3848578212067294,Stable
Site_2377,-0.35901318415558103,Stable
Site_2378,-0.4475132543950838,Stable
Site_2379,-0.36426011607871606,Stable
Site_2380,-0.37094581049490577,Stable
Site_2381,-0.5235651437127427,Falling
Site_2382,-0.3811231875345435,Stable
Site_2383,-0.46870431992291106,Stable
Site_2384,-0.3808070968533517,Stable
Site_2385,-0.3836676314588472,Stable
Site_2386,-0.4383717716696308,Stable
Site_2387,-0.44094451327772777,Stable
Site_2388,-0.40026879541050236,Stable
Site_2389,-0.3653326874668325,Stable
Site_2390,-0.4454370235890199,Stable
Site_2391,-0.4118690335922079,Stable
Site_2392,-0.3627964577746053,Stable
Site_2393,-0.4390199727141489,Stable
Site_2394,-0.403399168262412,Stable
Site_2395,-0.4120007827596832,Stable
Site_2396,-0.5140997351144255,Falling
Site_2397,-0.4374034535083014,Stable
Site_2398,-0.36058285863623996,Stable
Site_2399,-0.40851331640819954,Stable
Site_2400,-0.47975205434888457,Stable
Site_2401,-0.5019854711682197,Falling
Site_2402,-0.41832130422841324,Stable
Site_2403,-0.4246025200182341,Stable
Site_2404,-0.4399039894805162,Stable
Site_2405,-0.4543766080747352,Stable
Site_2406,-0.4235849215278256,Stable
Site_2407,-0.5212213406770345,Falling
Site_2408,-0.41590778241676696,Stable
Site_2409,-0.40055171403522644,Stable
Site_2410,-0.42145302175666516,Stable
Site_2411,-0.45885922346694846,Stable
Site_2412,-0.36009736025796496,Stable
Site_2413,-0.44485319805142015,Stable
Site_2414,-0.39116272861086504,Stable
Site_2415,-0.4424346253193329,Stable
Site_2416,-0.34737340363192126,Stable
Site_2417,-0.35204694913505497,Stable
Site_2418,-0.45390818107370023,Stable
Site_2419,-0.45342113236290865,Stable
Site_2420,-0.4221374708442633,Stable
Site_2421,-0.48720065987204814,Stable
Site_2422,-0.46436518117387615,Stable
Site_2423,-0.4094168085167689,Stable
Site_2424,-0.3477923680602904,Stable
Site_2425,-0.4092095929525261,Stable
Site_2426,-0.46760349324746076,Stable
Site_2427,-0.41765658866068545,Stable
Site_2428,-0.38040255558096125,Stable
Site_2429,-0.3665030607997846,Stable
Site_2430,-0.38693029894203174,Stable
Site_2431,-0.407183005696307,Stable
Site_2432,-0.3910876830183472,Stable
Site_2433,-0.4800810456962161,Stable
Site_2434,-0.4301512403295745,Stable
Site_2435,-0.47434195972165283,Stable
Site_2436,-0.4421146474164659,Stable
Site_2437,-0.38174686548043124,Stable
Site_2438,-0.4408258767607258,Stable
Site_2439,-0.4423395582882368,Stable
Site_2440,-0.42603891334964483,Stable
Site_2441,-0.3454019651889801,Stable
Site_2442,-0.4505911310846868,Stable
Site_2443,-0.3443883513699549,Stable
Site_2444,-0.46636387952727776,Stable
Site_2445,-0.4021730481313196,Stable
Site_2446,-0.37155275497263685,Stable
Site_2447,-0.40888697505416,Stable
Site_2448,-0.36429784991012437,Stable
Site_2449,-0.5207983453839126,Falling
Site_2450,-0.410668032646788,Stable
Site_2451,-0.41538219306898255,Stable
Site_2452,-0.4553891904479842,Stable
Site_2453,-0.3830349153896808,Stable
Site_2454,-0.39104648213692533,Stable
Site_2455,-0.4774269932532493,Stable
Site_2456,-0.4385336814514552,Stable
Site_2457,-0.36492868406490975,Stable
Site_2458,-0.37961562570787566,Stable
Site_2459,-0.33650446875474554,Stable
Site_2460,-0.4468217674298408,Stable
Site_2461,-0.41057917896904267,Stable
Site_2462,-0.46559543658016134,Stable
Site_2463,-0.43539219556218106,Stable
Site_2464,-0.3384230465490986,Stable
Site_2465,-0.391164835797591,Stable
Site_2466,-0.34977017678844835,Stable
Site_2467,-0.42669954489820555,Stable
Site_2468,-0.4711004153626415,Stable
Site_2469,-0.4035949170603123,Stable
Site_2470,-0.3245263898259231,Stable
Site_2471,-0.4354843188598123,Stable
Site_2472,-0.3914902354354734,Stable
Site_2473,-0.3661383459913403,Stable
Site_2474,-0.4279034433837927,Stable
Site_2475,-0.490513977039834,Stable
Site_2476,-0.4470942304844967,Stable
Site_2477,-0.41406598025957747,Stable
Site_2478,-0.46668004361172294,Stable
Site_2479,-0.36386634740359614,Stable
Site_2480,-0.36613272429515475,Stable
Site_2481,-0.4394440064138513,Stable
Site_2482,-0.39139316562744003,Stable
Site_2483,-0.43424090271132143,Stable
Site_2484,-0.4799120569053907,Stable
Site_2485,-0.39113021781846435,Stable
Site_2486,-0.4252508121842897,Stable
Site_2487,-0.40196075127231096,Stable
Site_2488,-0.3628466100868324,Stable
Site_2489,-0.41744449809094253,Stable
Site_2490,-0.4118618988981119,Stable
Site_2491,-0.4301909294782181,Stable
Site_2492,-0.33627363561235035,Stable
Site_2493,-0.45479976726003063,Stable
Site_2494,-0.47040508293953887,Stable
Site_2495,-0.46977734502053137,Stable
Site_2496,-0.45704384340757986,Stable
Site_2497,-0.45587233232054836,Stable
Site_2498,-0.42015958997812086,Stable
Site_2499,-0.3764803512737687,Stable
Site_2500,-0.4908692468421985,Stable
Site_2501,-0.37950334365622523,Stable
Site_2502,-0.4040580640710338,Stable
Site_2503,-0.49373009847444993,Stable
Site_2504,-0.3945756113056676,Stable
Site_2505,-0.46192348507185244,Stable
Site_2506,-0.47582659434310876,Stable
Site_2507,-0.4125119812239065,Stable
Site_2508,-0.45359553782607565,Stable
Site_2509,-0.3648302999545317,Stable
Site_2510,-0.4444514486434828,Stable
Site_2511,-0.3863143802530829,Stable
Site_2512,-0.44732392397405024,Stable
Site_2513,-0.42790028640011446,Stable
Site_2514,-0.38930631725751913,Stable
Site_2515,-0.435317885903009,Stable
Site_2516,-0.4388938768820394,Stable
Site_2517,-0.3779617998032237,Stable
Site_2518,-0.36511169798752563,Stable
Site_2519,-0.4198338853362723,Stable
Site_2520,-0.3632168877419242,Stable
Site_2521,-0.4041837808627203,Stable
Site_2522,-0.3668377377545224,Stable
Site_2523,-0.46430698738095194,Stable
Site_2524,-0.4849008641363197,Stable
Site_2525,-0.44606877085832924,Stable
Site_2526,-0.43815971590319247,Stable
Site_2527,-0.40589502096416724,Stable
Site_2528,-0.39772306059704005,Stable
Site_2529,-0.40448422457428496,Stable
Site_2530,-0.4552189620237589,Stable
Site_2531,-0.3659909802278097,Stable
Site_2532,-0.4164193181573008,Stable
Site_2533,-0.4146795076397609,Stable
Site_2534,-0.3873806990545164,Stable
Site_2535,-0.46373264418399746,Stable
Site_2536,-0.4501440891827347,Stable
Site_2537,-0.3963148175100828,Stable
Site_2538,-0.4319578031089353,Stable
Site_2539,-0.3969641759253476,Stable
Site_2540,-0.3848818684482404,Stable
Site_2541,-0.43365607926570426,Stable
Site_2542,-0.38521614927746106,Stable
Site_2543,-0.42432324815571454,Stable
Site_2544,-0.3761473442484689,Stable
Site_2545,-0.4001106779320593,Stable
Site_2546,-0.4620581532944436,Stable
Site_2547,-0.48353883361831945,Stable
Site_2548,-0.4752658213029406,Stable
Site_2549,-0.3691354699658727,Stable
Site_2550,-0.42165190349210896,Stable
Site_2551,-0.5188092103679968,Falling
Site_2552,-0.39112606988778176,Stable
Site_2553,-0.42739554174948113,Stable
Site_2554,-0.3658384085106567,Stable
Site_2555,-0.47443906623135723,Stable
Site_2556,-0.48077943385644156,Stable
Site_2557,-0.4366257072995233,Stable
Site_2558,-0.3917768191730932,Stable
Site_2559,-0.34948681204782034,Stable
Site_2560,-0.33800381698223764,Stable
Site_2561,-0.32442916182048565,Stable
Site_2562,-0.43367319683660654,Stable
Site_2563,-0.5182814322037217,Falling
Site_2564,-0.379561879787873,Stable
Site_2565,-0.39327982808390227,Stable
Site_2566,-0.4485909766841891,Stable
Site_2567,-0.41003907344535934,Stable
Site_2568,-0.3293689728445559,Stable
Site_2569,-0.438696419554078,Stable
Site_2570,-0.4358502840588758,Stable
Site_2571,-0.42191401981631405,Stable
Site_2572,-0.41264143716459073,Stable
Site_2573,-0.42551564443843315,Stable
Site_2574,-0.4558337416930037,Stable
Site_2575,-0.40029189916385705,Stable
Site_2576,-0.45026919976255564,Stable
Site_2577,-0.35899453586839414,Stable
Site_2578,-0.37485951581530785,Stable
Site_2579,-0.3983424589921604,Stable
Site_2580,-0.501733454153741,Falling
Site_2581,-0.3397767875334269,Stable
Site_2582,-0.40930211933653465,Stable
Site_2583,-0.4847908999902147,Stable
Site_2584,-0.5922343894156407,Falling
Site_2585,-0.38975346926483306,Stable
Site_2586,-0.3823015030000032,Stable
Site_2587,-0.3679108001866704,Stable
Site_2588,-0.4123712046906397,Stable
Site_2589,-0.3834115082774786,Stable
Site_2590,-0.42438482863445465,Stable
Site_2591,-0.49924491838937773,Stable
Site_2592,-0.41503428133531867,Stable
Site_2593,-0.47965636085667157,Stable
Site_2594,-0.3948520141034631,Stable
Site_2595,-0.3604502514069499,Stable
Site_2596,-0.4536556856711274,Stable
Site_2597,-0.466430848202807,Stable
Site_2598,-0.4003896859213711,Stable
Site_2599,-0.46482054361637637,Stable
Site_2600,-0.4128886222036617,Stable
Site_2601,-0.45772350481475726,Stable
Site_2602,-0.41493620222914546,Stable
Site_2603,-0.41437099966703844,Stable
Site_2604,-0.28574770772245356,Stable
Site_2605,-0.48197648746535326,Stable
Site_2606,-0.3739912067662316,Stable
Site_2607,-0.39312330206921287,Stable
Site_2608,-0.397510055647443,Stable
Site_2609,-0.35052728838580016,Stable
Site_2610,-0.4611301975692687,Stable
Site_2611,-0.41123412111328556,Stable
Site_2612,-0.3752828186440475,Stable
Site_2613,-0.4463486128634643,Stable
Site_2614,-0.40002375046326555,Stable
Site_2615,-0.34852441995401834,Stable
Site_2616,-0.5196631823205584,Falling
Site_2617,-0.35972122487663094,Stable
Site_2618,-0.35667309432479427,Stable
Site_2619,-0.3498621115150735,Stable
Site_2620,-0.4593240828040966,Stable
Site_2621,-0.4335889473303276,Stable
Site_2622,-0.4941759766779752,Stable
Site_2623,-0.35890576824982806,Stable
Site_2624,-0.39947687346614136,Stable
Site_2625,-0.3634180911797979,Stable
Site_2626,-0.4366491002374968,Stable
Site_2627,-0.4433328918575786,Stable
Site_2628,-0.46105213673810913,Stable
Site_2629,-0.4252541944408441,Stable
Site_2630,-0.38385745355655837,Stable
Site_2631,-0.3585982980511276,Stable
Site_2632,-0.2911725539231379,Stable
Site_2633,-0.4540634864388167,Stable
Site_2634,-0.32554346436696746,Stable
Site_2635,-0.4850244661476163,Stable
Site_2636,-0.3783699327851079,Stable
Site_2637,-0.41931145423726257,Stable
Site_2638,-0.4277626782407345,Stable
Site_2639,-0.41237561459615346,Stable
Site_2640,-0.42433789468611555,Stable
Site_2641,-0.420954153182936,Stable
Site_2642,-0.4696658368695809,Stable
Site_2643,-0.42588054402136793,Stable
Site_2644,-0.4259970632268246,Stable
Site_2645,-0.3380676160186695,Stable
Site_2646,-0.4158408226003529,Stable
Site_2647,-0.38353744717788596,Stable
Site_2648,-0.4285220640812668,Stable
Site_2649,-0.4017747942486422,Stable
Site_2650,-0.3978521925500136,Stable
Site_2651,-0.4800618177746815,Stable
Site_2652,-0.4111777624080168,Stable
Site_2653,-0.43126718686129356,Stable
Site_2654,-0.3303797625270829,Stable
Site_2655,-0.36521093130074744,Stable
Site_2656,-0.4864156625362328,Stable
Site_2657,-0.46008671421857184,Stable
Site_2658,-0.39875434884124067,Stable
Site_2659,-0.5286431710060174,Falling
Site_2660,-0.323503468948342,Stable
Site_2661,-0.4079454289232609,Stable
Site_2662,-0.40817813322227803,Stable
Site_2663,-0.41260497523898293,Stable
Site_2664,-0.4794663622108523,Stable
Site_2665,-0.3997613962106083,Stable
Site_2666,-0.4306724336931239,Stable
Site_2667,-0.4300498586982188,Stable
Site_2668,-0.43242787662653714,Stable
Site_2669,-0.3464850737766936,Stable
Site_2670,-0.42371284738521825,Stable
Site_2671,-0.34102760098374746,Stable
Site_2672,-0.42128989701976255,Stable
Site_2673,-0.48485155849552763,Stable
Site_2674,-0.3607343603075453,Stable
Site_2675,-0.3836951495469288,Stable
Site_2676,-0.47157583025042943,Stable
Site_2677,-0.5055426101019737,Falling
Site_2678,-0.46158545053928624,Stable
Site_2679,-0.33647392340476284,Stable
Site_2680,-0.46863202443077184,Stable
Site_2681,-0.37429132459161873,Stable
Site_2682,-0.38989527154861026,Stable
Site_2683,-0.42292919978796806,Stable
Site_2684,-0.3210281173393053,Stable
Site_2685,-0.466502293226527,Stable
Site_2686,-0.38890709330991785,Stable
Site_2687,-0.45005046870686105,Stable
Site_2688,-0.39995544723619836,Stable
Site_2689,-0.34127880043491926,Stable
Site_2690,-0.3942745658118385,Stable
Site_2691,-0.3964639455904915,Stable
Site_2692,-0.3927967444278838,Stable
Site_2693,-0.38961020017639986,Stable
Site_2694,-0.3749338058578766,Stable
Site_2695,-0.44417315697092175,Stable
Site_2696,-0.49431430748223393,Stable
Site_2697,-0.4249335052830089,Stable
Site_2698,-0.5009202141863418,Falling
Site_2699,-0.5352297536048467,Falling
Site_2700,-0.345722828363502,Stable
Site_2701,-0.35080357032119264,Stable
Site_2702,-0.3688125255488645,Stable
Site_2703,-0.3640859491768226,Stable
Site_2704,-0.43949777005211393,Stable
Site_2705,-0.37446164983228203,Stable
Site_2706,-0.388901125478266,Stable
Site_2707,-0.4660561511504511,Stable
Site_2708,-0.4580049439792086,Stable
Site_2709,-0.4133404612778572,Stable
Site_2710,-0.4084863697282012,Stable
Site_2711,-0.4198357134628999,Stable
Site_2712,-0.4038901940510133,Stable
Site_2713,-0.43939724711546624,Stable
Site_2714,-0.4416910794491827,Stable
Site_2715,-0.5154968841478845,Falling
Site_2716,-0.5235622683201142,Falling
Site_2717,-0.4002195334320923,Stable
Site_2718,-0.4554759673126404,Stable
Site_2719,-0.37676463355814677,Stable
Site_2720,-0.40222789826784866,Stable
Site_2721,-0.44442597066645106,Stable
Site_2722,-0.40641550687015154,Stable
Site_2723,-0.4133578015902303,Stable
Site_2724,-0.42560861630598024,Stable
Site_2725,-0.4212123284984577,Stable
Site_2726,-0.374820975811087,Stable
Site_2727,-0.4355755562531443,Stable
Site_2728,-0.32212213773786275,Stable
Site_2729,-0.3895952707893452,Stable
Site_2730,-0.3927535546913159,Stable
Site_2731,-0.36255399144211536,Stable
Site_2732,-0.42533187306768455,Stable
Site_2733,-0.5094626914027395,Falling
Site_2734,-0.3196560109244729,Stable
Site_2735,-0.3840243402226095,Stable
Site_2736,-0.5030346375954166,Falling
Site_2737,-0.4891896404873679,Stable
Site_2738,-0.5402628794678245,Falling
Site_2739,-0.45255790524118056,Stable
Site_2740,-0.34460207390219477,Stable
Site_2741,-0.43904091612631124,Stable
Site_2742,-0.5324136040740262,Falling
Site_2743,-0.4814310431016766,Stable
Site_2744,-0.3336120833560316,Stable
Site_2745,-0.45434238685421957,Stable
Site_2746,-0.337415341079454,Stable
Site_2747,-0.41581098534076594,Stable
Site_2748,-0.4524324035977443,Stable
Site_2749,-0.39153413642681323,Stable
Site_2750,-0.3436503904939966,Stable
Site_2751,-0.3344693394822813,Stable
Site_2752,-0.41542337686498787,Stable
Site_2753,-0.49574094320969286,Stable
Site_2754,-0.4468634922603917,Stable
Site_2755,-0.4994861615407838,Stable
Site_2756,-0.3684921667070294,Stable
Site_2757,-0.35865664814287423,Stable
Site_2758,-0.4749053151732084,Stable
Site_2759,-0.45635675812152177,Stable
Site_2760,-0.4316829936733498,Stable
Site_2761,-0.3703805838868661,Stable
Site_2762,-0.436273114827054,Stable
Site_2763,-0.40003674668070743,Stable
Site_2764,-0.4304146570348998,Stable
Site_2765,-0.44537208489996444,Stable
Site_2766,-0.3794362756326353,Stable
Site_2767,-0.4241096983750404,Stable
Site_2768,-0.4065315774286143,Stable
Site_2769,-0.4847834628228486,Stable
Site_2770,-0.43555537345305056,Stable
Site_2771,-0.48680937299464855,Stable
Site_2772,-0.31656829500114414,Stable
Site_2773,-0.41060477148104296,Stable
Site_2774,-0.4388446332543397,Stable
Site_2775,-0.4779331401638697,Stable
Site_2776,-0.5103507358701337,Falling
Site_2777,-0.4104588744205084,Stable
Site_2778,-0.3328460614589319,Stable
Site_2779,-0.4609396351087285,Stable
Site_2780,-0.39694465692096126,Stable
Site_2781,-0.4278644629585385,Stable
Site_2782,-0.3666633651963122,Stable
Site_2783,-0.4230463979758485,Stable
Site_2784,-0.3548300487373067,Stable
Site_2785,-0.3843585571401861,Stable
Site_2786,-0.4252548702592929,Stable
Site_2787,-0.3179492009775011,Stable
Site_2788,-0.4662582702337386,Stable
Site_2789,-0.3267031258503396,Stable
Site_2790,-0.297861850173303,Stable
Site_2791,-0.37352474394198215,Stable
Site_2792,-0.4196356541074374,Stable
Site_2793,-0.39046476062229035,Stable
Site_2794,-0.5009265180285276,Falling
Site_2795,-0.5166887634419881,Falling
Site_2796,-0.3511423104132859,Stable
Site_2797,-0.41701569253048376,Stable
Site_2798,-0.4756465792069128,Stable
Site_2799,-0.4862789598973789,Stable
Site_2800,-0.4768214567304125,Stable
Site_2801,-0.3991622008648833,Stable
Site_2802,-0.33836109652173024,Stable
Site_2803,-0.48110149743117786,Stable
Site_2804,-0.3595381419800379,Stable
Site_2805,-0.3897634230331508,Stable
Site_2806,-0.37303617021013025,Stable
Site_2807,-0.35348877622424646,Stable
Site_2808,-0.4353215826554318,Stable
Site_2809,-0.33783717267401164,Stable
Site_2810,-0.4888176454433633,Stable
Site_2811,-0.4324884604627006,Stable
Site_2812,-0.413162728610877,Stable
Site_2813,-0.26943344137147934,Stable
Site_2814,-0.4787448057528523,Stable
Site_2815,-0.31075775071412554,Stable
Site_2816,-0.34191102545961993,Stable
Site_2817,-0.4640198942483001,Stable
Site_2818,-0.367316166615763,Stable
Site_2819,-0.5434722237338584,Falling
Site_2820,-0.4118684710429747,Stable
Site_2821,-0.40441714642620114,Stable
Site_2822,-0.49547010642256684,Stable
Site_2823,-0.49025553911708036,Stable
Site_2824,-0.26297480045007926,Stable
Site_2825,-0.38947058607628854,Stable
Site_2826,-0.33132591725904253,Stable
Site_2827,-0.4029289403443932,Stable
Site_2828,-0.40992397611599685,Stable
Site_2829,-0.40982060499676537,Stable
Site_2830,-0.5013926847080965,Falling
Site_2831,-0.4416343106967078,Stable
Site_2832,-0.438476738049517,Stable
Site_2833,-0.45383730682520584,Stable
Site_2834,-0.3420823239296186,Stable
Site_2835,-0.41133177055585646,Stable
Site_2836,-0.3444603386938662,Stable
Site_2837,-0.34896936922341837,Stable
Site_2838,-0.46161766961590645,Stable
Site_2839,-0.5006530235286084,Falling
Site_2840,-0.4703370847165397,Stable
Site_2841,-0.39647783087590127,Stable
Site_2842,-0.38131479852635924,Stable
Site_2843,-0.41955178807130156,Stable
Site_2844,-0.4499579030895037,Stable
Site_2845,-0.36787068390535893,Stable
Site_2846,-0.38317679107713043,Stable
Site_2847,-0.4129895336727505,Stable
Site_2848,-0.34404649732404236,Stable
Site_2849,-0.48608186958730526,Stable
Site_2850,-0.3545331043480721,Stable
Site_2851,-0.36986513751142847,Stable
Site_2852,-0.4313639719144142,Stable
Site_2853,-0.32469812365462397,Stable
Site_2854,-0.4104409082797184,Stable
