AgencyCd,SiteNo,AgencyNm,SiteName,DecLatVa,DecLongVa,HorzDatum,HorzMethod,HorzAcy,AltVa,AltUnits,AltUnitsNm,AltDatumCd,AltMethod,AltAcy,WellDepthUnits,WellDepthUnitsNm,NatAquiferCd,NatAqfrDesc,CountryCd,CountryNm,StateCd,StateNm,CountyCd,CountyNm,LocalAquiferName,SiteType,AquiferType,QwSnFlag,QwSnDesc,QwBaselineFlag,QwBaselineDesc,WlSysName,WlSnFlag,WlSnDesc,WlBaselineFlag,WlBaselineDesc,WlWellChars,WlWellCharsDesc,WlWellType,WlWellTypeDesc,WlWellPurpose,WlWellPurposeDesc,Link,WellDepth,QwSysName,QwWellChars,QwWellCharsDesc,QwWellType,QwWellTypeDesc,QwWellPurpose,QwWellPurposeDesc,WlWellPurposeNotes,Column1
CODWR,506,Colorado Division of Water Resources,NHP-FR-054,40.592219,-102.761867,NAD83,User supplied,15 m,4176.8,1,Feet,NAVD88,USGS NED 10-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,75,Logan County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/506,161.0,,,,,,,,,
CODWR,508,Colorado Division of Water Resources,NHP-FR-056,40.539993,-102.881326,NAD83,User supplied,15 m,4302.86,1,Feet,NAVD88,USGS NED 1-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,75,Logan County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/508,147.0,,,,,,,,,
CODWR,511,Colorado Division of Water Resources,NHP-FR-075,40.686111,-102.784926,NAD83,User supplied,15 m,4214.81,1,Feet,NAVD88,Original database,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,75,Logan County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/511,159.0,,,,,,,,,
CODWR,49523,Colorado Division of Water Resources,NHP-FR-028,40.52506,-102.805231,NAD83,GPS,10 m,4251.0,1,Feet,NAVD88,Original database,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,75,Logan County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/49523,220.0,,,,,,,,Irrigation,
CODWR,1075,Colorado Division of Water Resources,NHP-FR-073,40.67487,-102.688047,NAD83,GPS,10 m,4099.0,1,Feet,NAVD88,GPS,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,75,Logan County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/1075,303.0,,,,,,,,Irrigation,
CODWR,1058,Colorado Division of Water Resources,NHP-FR-061,40.6326,-102.120342,NAD83,GPS,10 m,3632.0,1,Feet,NAVD88,Original database,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/1058,212.0,,,,,,,,Irrigation,
CODWR,463,Colorado Division of Water Resources,NHP-FR-038,40.556108,-102.147421,NAD83,User supplied,15 m,3634.5,1,Feet,NAVD88,GPS,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/463,215.0,,,,,,,,Irrigation,
CODWR,464,Colorado Division of Water Resources,NHP-FR-039,40.530554,-102.182975,NAD83,User supplied,15 m,3662.53,1,Feet,NAVD88,USGS NED 10-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/464,323.0,,,,,,,,Irrigation,
CODWR,465,Colorado Division of Water Resources,NHP-FR-040,40.530553,-102.174086,NAD83,User supplied,15 m,3650.53,1,Feet,NAVD88,USGS NED 1-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/465,266.0,,,,,,,,Irrigation,
CODWR,467,Colorado Division of Water Resources,NHP-FR-043,40.597219,-102.239366,NAD83,User supplied,15 m,3713.51,1,Feet,NAVD88,Original database,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/467,273.0,,,,,,,,Irrigation,
CODWR,468,Colorado Division of Water Resources,NHP-FR-042,40.597223,-102.228258,NAD83,User supplied,15 m,3704.51,1,Feet,NAVD88,USGS NED 1-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/468,280.0,,,,,,,,Irrigation,
CODWR,474,Colorado Division of Water Resources,NHP-FR-049,40.549998,-102.383811,NAD83,User supplied,15 m,3819.59,1,Feet,NAVD88,Original database,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/474,260.0,,,,,,,,Irrigation,
CODWR,470,Colorado Division of Water Resources,NHP-FR-045,40.571389,-102.252701,NAD83,User supplied,15 m,3724.54,1,Feet,NAVD88,USGS NED 1-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/470,237.0,,,,,,,,Irrigation,
CODWR,472,Colorado Division of Water Resources,NHP-FR-047,40.56374,-102.301108,NAD83,GPS,10 m,3737.0,1,Feet,NAVD88,USGS NED 1-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/472,0.0,,,,,,,,Irrigation,
CODWR,473,Colorado Division of Water Resources,NHP-FR-048,40.56722,-102.220757,NAD83,User supplied,15 m,3691.53,1,Feet,NAVD88,USGS NED 10-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/473,270.0,,,,,,,,Irrigation,
CODWR,475,Colorado Division of Water Resources,NHP-FR-050,40.531108,-102.354916,NAD83,User supplied,15 m,3795.59,1,Feet,NAVD88,USGS NED 1-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/475,283.0,,,,,,,,Irrigation,
CODWR,1014,Colorado Division of Water Resources,NHP-FR-071,40.65333,-102.660205,NAD83,User supplied,15 m,4069.74,1,Feet,NAVD88,USGS NED 1-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/1014,272.0,,,,,,,,,
CODWR,469,Colorado Division of Water Resources,NHP-FR-044,40.585558,-102.220753,NAD83,User supplied,15 m,3698.51,1,Feet,NAVD88,USGS NED 1-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/469,286.0,,,,,,,,Irrigation,
CODWR,1104,Colorado Division of Water Resources,NHP-FR-014,40.465122,-102.30618,NAD83,Spotted from quarters,20 m,3777.0,1,Feet,NAVD88,USGS NED 10-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,Ogallala,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/WaterLevels/1104,354.0,,,,,,,,Irrigation,
CODWR,439,Colorado Division of Water Resources,NHP-FR-003,40.451661,-102.070464,NAD83,User supplied,15 m,3575.77,1,Feet,NAVD88,USGS NED 10-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,Ogallala aquifer,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/WaterLevels/439,260.0,,,,,,,,Irrigation,
CODWR,477,Colorado Division of Water Resources,NHP-FR-053,40.579715,-102.626031,NAD83,User supplied,15 m,4056.73,1,Feet,NAVD88,Original database,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/477,201.0,,,,,,,,Irrigation,
CODWR,478,Colorado Division of Water Resources,NHP-FR-057,40.628895,-102.075472,NAD83,User supplied,15 m,3607.47,1,Feet,NAVD88,USGS NED 10-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/478,206.0,,,,,,,,Irrigation,
CODWR,481,Colorado Division of Water Resources,NHP-FR-063,40.624166,-102.110468,NAD83,User supplied,15 m,3622.48,1,Feet,NAVD88,Original database,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/481,243.0,,,,,,,,Irrigation,
CODWR,483,Colorado Division of Water Resources,NHP-FR-065,40.616667,-102.210197,NAD83,User supplied,15 m,3692.5,1,Feet,NAVD88,USGS NED 1-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/483,234.0,,,,,,,,Irrigation,
CODWR,484,Colorado Division of Water Resources,NHP-FR-066,40.703887,-102.38492,NAD83,User supplied,15 m,3853.57,1,Feet,NAVD88,Original database,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/484,265.0,,,,,,,,Irrigation,
CODWR,485,Colorado Division of Water Resources,NHP-FR-067,40.699778,-102.376512,NAD83,GPS,10 m,3845.0,1,Feet,NAVD88,USGS NED 1-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/485,290.0,,,,,,,,Irrigation,
CODWR,486,Colorado Division of Water Resources,NHP-FR-069,40.690556,-102.513255,NAD83,User supplied,15 m,3936.64,1,Feet,NAVD88,Original database,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/486,265.0,,,,,,,,Irrigation,
CODWR,492,Colorado Division of Water Resources,NHP-FR-078,40.706394,-102.051854,NAD83,User supplied,15 m,3591.45,1,Feet,NAVD88,USGS NED 10-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/492,171.0,,,,,,,,,
CODWR,438,Colorado Division of Water Resources,NHP-FR-002,40.443056,-102.089914,NAD83,User supplied,15 m,3592.48,1,Feet,NAVD88,USGS NED 10-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/438,345.0,,,,,,,,Irrigation,
CODWR,440,Colorado Division of Water Resources,NHP-FR-004,40.512224,-102.16381,NAD83,User supplied,15 m,3653.53,1,Feet,NAVD88,USGS NED 10-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/440,345.0,,,,,,,,Irrigation,
CODWR,441,Colorado Division of Water Resources,NHP-FR-005,40.476384,-102.200753,NAD83,User supplied,15 m,3690.56,1,Feet,NAVD88,USGS NED 10-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/441,356.0,,,,,,,,Irrigation,
CODWR,437,Colorado Division of Water Resources,NHP-FR-001,40.512781,-102.084917,NAD83,User supplied,15 m,3593.97,1,Feet,NAVD88,USGS NED 10-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/437,260.0,,,,,,,,Irrigation,
CODWR,442,Colorado Division of Water Resources,NHP-FR-007,40.52444,-102.281864,NAD83,User supplied,15 m,3745.57,1,Feet,NAVD88,USGS NED 1-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/442,276.0,,,,,,,,Irrigation,
CODWR,443,Colorado Division of Water Resources,NHP-FR-008,40.504997,-102.297424,NAD83,User supplied,15 m,3750.58,1,Feet,NAVD88,Original database,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/443,256.0,,,,,,,,Irrigation,
CODWR,445,Colorado Division of Water Resources,NHP-FR-013,40.458607,-102.219923,NAD83,User supplied,15 m,3697.57,1,Feet,NAVD88,Original database,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/445,260.0,,,,,,,,Irrigation,
CODWR,446,Colorado Division of Water Resources,NHP-FR-019,40.490833,-102.402417,NAD83,User supplied,15 m,3820.62,1,Feet,NAVD88,Original database,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/446,276.0,,,,,,,,Irrigation,
CODWR,449,Colorado Division of Water Resources,NHP-FR-020,40.443403,-102.373131,NAD83,GPS,10 m,3796.0,1,Feet,NAVD88,Original database,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/449,300.0,,,,,,,,Irrigation,
CODWR,450,Colorado Division of Water Resources,NHP-FR-021,40.45034,-102.335011,NAD83,Spotted from quarters,20 m,3781.0,1,Feet,NAVD88,USGS NED 1-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/450,360.0,,,,,,,,,
CODWR,451,Colorado Division of Water Resources,NHP-FR-022,40.512498,-102.475201,NAD83,User supplied,15 m,3891.65,1,Feet,NAVD88,Original database,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/451,0.0,,,,,,,,,
CODWR,452,Colorado Division of Water Resources,NHP-FR-023,40.461106,-102.474651,NAD83,User supplied,15 m,3886.66,1,Feet,NAVD88,Original database,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/452,320.0,,,,,,,,Irrigation,
CODWR,457,Colorado Division of Water Resources,NHP-FR-033,40.613892,-102.100191,NAD83,User supplied,15 m,3611.48,1,Feet,NAVD88,GPS,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/457,241.0,,,,,,,,Irrigation,
CODWR,458,Colorado Division of Water Resources,NHP-FR-034,40.592776,-102.196303,NAD83,User supplied,15 m,3679.5,1,Feet,NAVD88,USGS NED 1-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/458,266.0,,,,,,,,Irrigation,
CODWR,460,Colorado Division of Water Resources,NHP-FR-035,40.577782,-102.128248,NAD83,User supplied,15 m,3619.49,1,Feet,NAVD88,USGS NED 1-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/460,264.0,,,,,,,,Irrigation,
CODWR,461,Colorado Division of Water Resources,NHP-FR-036,40.585278,-102.195754,NAD83,User supplied,15 m,3676.01,1,Feet,NAVD88,USGS NED 1-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/461,230.0,,,,,,,,Irrigation,
CODWR,496,Colorado Division of Water Resources,NHP-FR-080,40.737221,-102.424089,NAD83,User supplied,15 m,3888.6,1,Feet,NAVD88,USGS NED 1-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/496,291.0,,,,,,,,Irrigation,
CODWR,497,Colorado Division of Water Resources,NHP-FR-081,40.725829,-102.503251,NAD83,User supplied,15 m,3956.64,1,Feet,NAVD88,GPS,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/497,317.0,,,,,,,,Irrigation,
CODWR,498,Colorado Division of Water Resources,NHP-FR-082,40.745547,-102.635384,NAD83,GPS,10 m,4070.0,1,Feet,NAVD88,USGS NED 1-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/498,370.0,,,,,,,,Irrigation,
CODWR,499,Colorado Division of Water Resources,NHP-FR-083,40.746668,-102.60326,NAD83,User supplied,15 m,4021.7,1,Feet,NAVD88,USGS NED 1-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/499,326.0,,,,,,,,Irrigation,
CODWR,1070,Colorado Division of Water Resources,NHP-FR-051,40.593439,-102.437157,NAD83,Digitized,10 m,3850.0,1,Feet,NAVD88,USGS NED 1-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/1070,0.0,,,,,,,,,
CODWR,1072,Colorado Division of Water Resources,NHP-FR-062,40.639552,-102.150017,NAD83,GPS,10 m,3655.0,1,Feet,NAVD88,Original database,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/1072,276.0,,,,,,,,Irrigation,
CODWR,1067,Colorado Division of Water Resources,NHP-FR-016,40.497679,-102.330543,NAD83,GPS,10 m,3780.0,1,Feet,NAVD88,USGS NED 10-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/1067,294.0,,,,,,,,Irrigation,
CODWR,1420,Colorado Division of Water Resources,NHP-FR-064,40.664527,-102.213773,NAD83,GPS,10 m,3705.0,1,Feet,NAVD88,Original database,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/1420,206.0,,,,,,,,Irrigation,
CODWR,1069,Colorado Division of Water Resources,NHP-FR-018,40.490382,-102.33049,NAD83,GPS,10 m,3850.0,1,Feet,NAVD88,Original database,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/1069,321.0,,,,,,,,Irrigation,
CODWR,1101,Colorado Division of Water Resources,NHP-FR-011,40.48582,-102.306263,NAD83,GPS,10 m,3758.0,1,Feet,NAVD88,Original database,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/1101,250.0,,,,,,,,Irrigation,
